Unnamed: 0,Field,CANDELS_ID,z_1,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy,Fld,F,ID,W,RAJ2000_1,DEJ2000_1,Q,mag,e_mag,r,e_r,n,e_n,q_lc,e_q,PA,e_PA,S_N,COSMOS,GOODS,recno,GroupID,GroupSize,Separation_1,norm_dist,Gal,RAGdeg,DEGdeg,z_2,logM_,e_logM_,logSFR,e_logSFR,GUmag,GVmag,GJmag,Rad,e_Rad,CID,RAJ2000_2,DEJ2000_2,Det,fLUV,BSC,F435W,e_F435W,F606W,e_F606W,F775W,e_F775W,F814W,e_F814W,F850LP,e_F850LP,F105W,e_F105W,F125W,e_F125W,F140W,e_F140W,F160W,e_F160W,Dist,zphot,q_zphot,CMass,b_CMass,b_cmass_lc,CSFR,b_CSFR,b_csfr_lc,E_B-V_,b_E_B-V_,b_e_b-v__lc,logAge,b_logAge,b_logage_lc,logtau,b_logtau,b_logtau_lc,CUmag,e_CUmag,CBmag,e_CBmag,CVmag,e_CVmag,logUVSFR,e_logUVSFR,UVE_B-V_,e_UVE_B-V_,VRFlag,BMFlag,EFlag,Separation,Raw_Flux_f160_mjy,Background_Flux_f160_mjy,Corrected_Flux_f160_mjy,Raw_Flux_f850_mjy,Background_Flux_f850_mjy,Corrected_Flux_f850_mjy,wrong_corrected_flux_f160_mjy,wrong_corrected_flux_f850_mjy,new_x,new_y
921,goodss,4634,2.253,53.0536557,-27.8691884,6.853,2,11.587713859946664,0.2725298700800421,0.197436,53.05383262515153,-27.869313524110204,0.0539964296623831,0.0204817648555043,0.0502719972103182,0.0627870086825251,0.0307648332092841,0.0480332632098615,,,,0.0005206384351203,0.0004182797655264,0.0001535380043908,0.0239620658723202,0.0041301192359362,0.0297479199545759,0.0180435748447332,-0.0015335348351747,0.029365664519862,0.0369355546413118,0.0053527358004632,0.0473742282612728,,,,G,H,4634,W,53.05365,-27.869186,0,22.681,0.038,0.551,0.028,2.158,0.159,0.666,0.015,25.1,1.4,106.35,0,1,76498,238.0,4.0,0.0200925447899408,1.2618200232307897,4634,53.053656,-27.869188,2.215,11.02,0.27,1.851,0.329,-21.073,-22.283,-24.445,0.551,0.028,2,53.053602,-27.869021,i,0.281,bgsub_v4,,,0.006589,0.008177,0.028948,0.021129,0.002185,0.005745,0.000567,0.013443,0.009199,0.007283,0.010967,0.007003,,,-0.018197,0.009211,1.264,1.583,0,7.25,6.372,8.207,-0.456,-1.244,0.536,0.068,0.0,0.5,-1.3,-2.0,-0.097,0.151,-0.523,0.903,-16.627,0.758,-16.702,0.693,-16.702,0.693,,,,,0,0,0,0.0439794156840015,,,,,,,,,20.077468947600558,37.57624509146323
938,goodss,4701,0.7844,53.1530965,-27.8685676,6.251,1,4.4791196121559445,0.1572579210271688,0.4326641678754179,53.15315181629161,-27.868627307794544,0.5809308151328284,0.4214554348581628,0.2392130704119984,0.6266099185670021,0.4711432866811466,0.2331999478287832,0.0388154681843751,0.0080081698463904,0.0462109475069771,0.1191523744073996,0.0640494028624868,0.0826544573173692,0.1875688498421169,0.116203201975648,0.1070484717997033,0.3609232034599091,0.2418337280619933,0.1786342130968736,0.4404519506162659,0.3051731453200494,0.2029182079443247,0.6354269416812908,0.450928359090502,0.276747873886183,G,H,4701,,53.153095,-27.868565,0,21.647,0.007,0.351,0.002,0.779,0.016,0.595,0.005,60.5,0.4,307.72,0,1,76565,241.0,2.0,0.0105070453530917,0.765661448239751,4701,53.153096,-27.868568,0.784,9.66,0.18,0.811,0.263,-19.871,-20.717,-21.374,0.352,0.002,1,53.153161,-27.868603,b,0.14,bgsub_v4,0.185121,0.008458,0.267272,0.004168,0.536997,0.00963,0.550405,0.007209,0.574688,0.009745,0.703455,0.010029,0.789313,0.007815,0.860145,0.025753,0.849488,0.009775,0.779,0.868,0,8.819,8.812,8.822,-0.584,-0.587,-0.463,0.0,0.0,0.05,0.301,0.301,0.301,0.26,0.301,0.301,-17.645,0.018,-18.166,0.016,-18.336,0.017,,,,,0,0,0,0.2668666167610258,,,,,,,,,53.880041444264016,47.81356998931849
949,goodss,4862,1.101,53.0888983,-27.8680917,10.458,6,10.26021685930663,0.0667319433451288,1.4542,53.08886254537235,-27.86794317937284,0.3122315556463465,0.2579414889079884,0.0814351001075371,0.3623446624988876,0.3127103261923612,0.0744515044597896,0.022459424031549,0.0115334771737024,0.0163889202867698,0.0682917653188242,0.0308028692161036,0.0562333441540807,0.0976959508833491,0.0547426161497867,0.0644300021003435,0.1501569371346113,0.0978267520924977,0.0784952775631704,0.2387569148151321,0.179720221336834,0.0885550402174472,0.3366163455865821,0.3022297408822121,0.051579907056555,G,H,4862,W,53.088902,-27.86809,0,21.062,0.007,0.746,0.005,1.025,0.015,0.809,0.004,6.5,0.3,393.16,0,1,76726,243.0,11.0,0.013270658751371,0.8252185231203891,4862,53.088898,-27.868092,1.101,10.3,0.17,1.422,0.253,-21.122,-22.055,-22.976,0.746,0.005,5,53.089098,-27.867979,v,0.036,bgsub_v4,0.056981,0.007757,0.085214,0.004523,0.105382,0.009921,0.10299,0.006132,0.134179,0.009319,0.140765,0.00513,0.179218,0.006156,0.178249,0.025143,0.169482,0.007569,0.833,1.021,0,8.232,8.016,8.275,-0.586,-0.716,0.058,0.069,0.0,0.2,0.026,-1.0,0.0,0.677,-0.523,2.0,-17.286,0.102,-17.561,0.068,-17.742,0.038,,,,,0,0,0,0.1557037827227902,,,,,,,,,50.39557659719547,58.40483652472962
966,goodss,4901,1.123,53.1780368,-27.8664611,5.289,1,4.931431080325467,0.2728761957518206,0.386441,53.1779615674588,-27.86648633042273,0.7207106590094945,0.4669147669553287,0.3806938380812486,0.941993723491472,0.6201565728656958,0.4827557259386643,-0.0086760560731309,-0.0063425554616,-0.0035002509172963,0.059918831314277,0.026007342891528,0.0508672326341234,0.1119414444086031,0.0553068311499659,0.0849519198879557,0.2312433282676973,0.1288530427199912,0.1535854283215592,0.4409185384516312,0.2590918635026148,0.2727400124235246,0.8334600998679036,0.5482687019030092,0.4277870969473415,G,H,4901,,53.178036,-27.866461,0,21.674,0.009,0.265,0.003,0.912,0.027,0.751,0.008,7.4,0.6,231.53,0,1,76765,247.0,2.0,0.0025713588423584,1.1165504935543809,4901,53.178037,-27.866461,1.123,10.25,0.16,1.155,0.232,-20.248,-21.373,-22.561,0.265,0.003,3,53.17804,-27.866381,v,0.196,bgsub_v4,0.079975,0.006845,0.166291,0.003642,0.311195,0.009407,0.325111,0.008763,0.490854,0.008904,0.551405,0.01557,0.699719,0.010431,0.911014,0.025263,0.869097,0.013374,1.093,0.8,0,9.239,9.133,9.344,0.401,0.174,0.625,0.263,0.2,0.35,-0.143,-0.523,0.301,0.444,-0.301,1.176,-18.525,0.032,-19.046,0.023,-19.292,0.022,,,,,0,0,0,0.4710150911569994,,,,,,,,,52.66560761496262,47.326972199269335
976,goodss,5022,1.38333,53.179454,-27.8653439,6.426,3,8.167524104647624,0.0711954720962935,1.05567,53.1794314275308,-27.8652190722277,0.1243919181451468,0.0923471177894426,0.0480672005335563,0.158107980558808,0.1120709696081178,0.0690555164260352,0.0278918309528239,0.0067960156018232,0.0316437230265009,0.0659138585366535,0.0329273139452185,0.0494798168871525,0.0664189823639068,0.035077262491333,0.0470125798088608,0.0747579487797379,0.040651980273199,0.0511589527598083,0.1046724120734065,0.0650693889457456,0.0594045346914914,0.1315750974212396,0.0977711184288403,0.0507059684885989,G,H,5022,,53.179451,-27.865341,0,22.856,0.022,0.45,0.009,0.422,0.044,0.602,0.014,-81.0,1.0,85.03,0,1,76886,249.0,3.0,0.0141475309865421,1.0890032428017504,5022,53.179454,-27.865344,1.361,9.51,0.29,1.083,0.226,-20.625,-21.142,-21.464,0.45,0.009,2,53.179449,-27.865231,v,0.075,bgsub_v4,0.069598,0.006812,0.076449,0.003271,0.079185,0.008179,0.080803,0.007812,0.093577,0.007887,0.101408,0.015407,0.085997,0.010578,0.098418,0.025361,0.122238,0.013542,1.043,1.591,0,7.692,7.559,7.838,0.247,0.023,0.424,0.192,0.15,0.25,-1.535,-1.699,-1.097,-0.683,-1.0,1.176,-17.659,0.097,-17.814,0.163,-17.691,0.187,,,,,0,0,0,0.9200659819106828,,,,,,,,,45.10929634290955,46.573110349508255
995,goodss,5145,0.6733,53.1060669,-27.8651923,9.962,4,14.0619362109206,0.0750590052838351,1.3270139165787382,53.10632094526545,-27.86514633795404,0.588517824490529,0.4588533626823451,0.1944966927122758,0.7057071668060796,0.5606621373105666,0.2175675442432694,0.0701387883683399,0.0240117339600814,0.0691905816123878,0.1246304653556872,0.0686738902916314,0.0839348625960837,0.2253331610088301,0.1419084087183967,0.1251371284356501,0.3782275294621749,0.2693207137076147,0.1633602236318403,0.4385939385570133,0.3329966667846245,0.1583959076585832,0.638664614904366,0.5086425383160896,0.1950331148824144,G,H,5145,W,53.106068,-27.865189,0,20.094,0.003,0.568,0.002,1.005,0.007,0.83,0.002,66.3,0.2,831.8,0,1,77009,254.0,4.0,0.0123850821578844,1.4854157482948598,5145,53.106067,-27.865192,0.673,10.21,0.16,1.421,0.288,-20.606,-21.696,-22.664,0.568,0.002,1,53.105991,-27.865406,b,0.074,bgsub_v4,0.197616,0.006866,0.332856,0.004435,0.446423,0.008943,0.424974,0.008688,0.440805,0.009306,0.529052,0.007336,0.534528,0.006878,0.563758,0.026323,0.582509,0.008484,1.481,0.301,1,7.657,7.653,8.142,0.665,-0.283,0.667,0.21,0.1,0.3,-1.336,-2.0,-0.523,-0.339,-1.0,0.699,-17.257,0.015,-17.497,0.021,-17.549,0.022,,,,,0,0,0,0.0883957424712814,,,,,,,,,53.295698040765544,36.704725232696994
1010,goodss,5190,1.7,53.0672492,-27.862935,4.904,2,5.065096247851565,0.1397324494933165,0.250591,53.06733488005796,-27.86290291919937,0.1270852831573188,0.0804117977610173,0.0700102280944522,0.1624284828367414,0.1049201261173955,0.0862625350790189,,,,0.0283565622868327,0.0134965168521065,0.0222900681520893,0.0357004296464407,0.0175524302429845,0.0272219991051843,0.0390904557039583,0.0223724329852373,0.0250770340780815,0.0574680406713647,0.0325036532743173,0.037446581095571,0.131493756177929,0.0992784022152614,0.0483230309440013,G,H,5190,W,53.067245,-27.862936,0,23.599,0.027,0.307,0.01,0.907,0.085,0.635,0.021,80.1,1.5,88.01,0,1,77054,259.0,3.0,0.0138433969900753,0.989921054652645,5190,53.067249,-27.862935,1.705,9.63,0.26,0.902,0.251,-19.884,-20.684,-21.468,0.307,0.01,2,53.067344,-27.862904,v,0.13,bgsub_v4,0.029653,0.006433,0.03589,0.005046,0.034117,0.009826,0.043827,0.00554,0.051281,0.009436,0.067982,0.008457,0.086817,0.006215,0.072959,0.025918,0.109266,0.007591,0.973,1.814,0,8.412,8.117,8.741,0.16,-0.669,0.841,0.237,0.0,0.45,-0.741,-1.699,0.477,0.234,-1.0,1.176,-17.847,0.164,-18.19,0.091,-18.36,0.175,,,,,0,0,0,0.3384279445556298,,,,,,,,,53.29839994309409,51.83502067155289
1022,goodss,5221,1.114,53.1965717,-27.863205,5.591,3,8.229885327269148,0.0724254127896745,0.613025,53.19671787448246,-27.8631609314317,0.2870913489531546,0.2801074745390816,0.0104758116211096,0.3645884285095115,0.3535870773760479,0.0165020267001955,0.0163653108427342,0.0058983803590188,0.0157003957255731,0.0454845807379208,0.0229821532259682,0.0337536412679288,0.0584449739759745,0.039591409297657,0.0282803470174762,0.1029735219999739,0.0814618314844838,0.0322675357732351,0.1806958526961373,0.1603711789858709,0.0304870105653996,0.3470684497166567,0.3311435267258253,0.023887384486247,G,H,5221,,53.196568,-27.863205,0,21.091,0.012,0.266,0.005,4.889,0.175,0.885,0.013,84.3,1.4,293.31,0,1,77085,262.0,4.0,0.0117757584372332,1.85636509311142,5221,53.196572,-27.863205,1.114,10.44,0.12,1.397,0.379,-20.518,-21.826,-22.99,0.266,0.005,1,53.196726,-27.863192,v,0.06,bgsub_v4,0.047633,0.007004,0.049467,0.003862,0.053044,0.008281,0.072013,0.007004,0.068094,0.008805,0.063517,0.013414,0.099566,0.00943,0.13821,0.019746,0.137969,0.014308,1.861,2.152,1,7.689,7.619,7.764,0.296,0.172,0.402,0.341,0.3,0.35,-1.591,-1.699,-1.523,-0.731,-1.0,0.903,-16.596,0.165,-16.828,0.161,-17.047,0.158,,,,,0,0,0,0.0927515941840559,,,,,,,,,49.45225215654862,48.89781824875868
1035,goodss,5365,2.586,53.1192009,-27.8611524,6.647,2,4.6333154975675885,0.2069801305859601,0.460311,53.11919740927877,-27.861230614397176,0.075741200160619,0.0380321708350436,0.0565635439883631,0.0980601746635322,0.0617386167274623,0.0544823369041047,-0.0023970920826001,-0.0027252691768635,0.0004922656413952,0.0293017226668995,0.0076058033600035,0.032543878960344,0.0419228148089162,0.014053319091629,0.0418042435759306,0.0441462664080702,0.0168022659617985,0.0410160006694076,0.0530286637139983,0.0204702460296431,0.0488376265265328,0.0743648470515902,0.0374577625663234,0.0553606267279002,G,H,5365,W,53.119194,-27.861149,0,23.306,0.024,0.446,0.011,0.807,0.068,0.532,0.013,-70.8,1.0,95.82,0,1,77229,265.0,4.0,0.0251413242525039,0.6233159725583876,5365,53.119201,-27.861152,2.57,10.31,0.21,1.582,0.096,-21.388,-22.212,-23.054,0.447,0.011,2,53.119127,-27.861155,i,0.09,bgsub_v4,0.018811,0.005138,0.053068,0.004052,0.055516,0.007491,0.049593,0.005858,0.061081,0.008389,0.074225,0.007924,0.085215,0.006143,0.164129,0.025339,0.139591,0.007473,0.602,2.782,0,8.919,8.863,9.281,0.31,-0.063,0.571,0.138,0.05,0.2,-0.59,-0.699,0.301,-0.41,-1.0,0.477,-19.589,0.112,-19.856,0.058,-19.856,0.058,,,,,0,0,0,0.4263478303882976,,,,,,,,,42.39725422556023,46.823565729278805
1064,goodss,5552,1.53,53.0677463,-27.8591878,5.597,1,5.090197687713123,0.1534492828817024,0.527583,53.06782690908268,-27.85920311870191,0.2678467190975203,0.1249539693615015,0.2143391246040281,0.3343492048437225,0.1530983936734202,0.2718762167554535,,,,0.0652232212966303,0.0269425395942795,0.0574210225535261,0.0799724505445912,0.0324702349718453,0.0712533233591187,0.1035964677123626,0.044167460479855,0.0891435108487612,0.1370212532658989,0.0627287925991861,0.1114386910000691,0.3078163673622409,0.1311749684342279,0.2649620983920194,G,H,5552,W,53.067749,-27.859186,0,22.867,0.012,0.338,0.004,0.667,0.032,0.68,0.009,-78.4,0.7,153.66,0,1,77416,274.0,3.0,0.0107627879070104,0.9035853896261848,5552,53.067746,-27.859188,1.549,9.69,0.11,1.061,0.08,-20.474,-21.181,-21.818,0.338,0.004,2,53.067749,-27.859114,v,0.108,bgsub_v4,0.056727,0.006616,0.074485,0.005131,0.074621,0.009769,0.085762,0.005387,0.105154,0.009495,0.124623,0.008467,0.1533,0.006184,0.201047,0.025813,0.189465,0.007633,0.882,1.862,0,8.482,8.278,8.738,0.656,-0.476,0.82,0.311,0.0,0.35,-0.803,-1.523,0.301,0.268,-1.0,2.0,-18.233,0.094,-18.479,0.062,-18.901,0.131,,,,,0,0,0,0.4317256139883444,,,,,,,,,44.83276297668318,48.783994451301375
1067,goodss,5563,2.01,53.0773126,-27.8595809,9.284,1,13.46507333808472,0.1488930559869516,0.218948,53.0770828434226,-27.859656475134926,0.0666923620151066,0.0592352031146635,0.0111857383506646,0.106521704736195,0.0964723075135639,0.0150740958339466,,,,0.0133795689369873,0.0057322550726547,0.0114709707964989,0.0184560973115764,0.0073566454782599,0.0166491777499747,0.0239967449732589,0.0114091300409101,0.0188814223985231,0.0336658788676114,0.0185767612049728,0.0226336764939578,0.0863534446292528,0.0768517079359391,0.0142526050399705,G,H,5563,,53.077316,-27.859579,1,21.922,0.026,1.081,0.04,3.797,0.182,0.575,0.01,62.4,0.9,179.1,0,1,77427,275.0,3.0,0.0128018266112163,0.7473676432749198,5563,53.077313,-27.859581,2.063,11.0,0.1,2.222,0.152,-21.179,-22.628,-24.407,1.081,0.04,1,53.077085,-27.859646,i,0.058,bgsub_v4,0.013107,0.006747,0.019201,0.005123,0.024811,0.009818,0.024799,0.005503,0.020166,0.009362,0.022175,0.009052,0.009482,0.006193,0.024927,0.025543,0.014524,0.007591,0.707,1.675,0,6.8,6.51,7.038,-0.309,-0.529,-0.042,0.076,0.0,0.15,-1.961,-2.0,-1.699,0.137,-0.699,0.699,-16.977,0.53,-17.19,1.03,-16.818,0.567,,,,,0,0,0,0.8073645667850451,,,,,,,,,63.103590570324776,74.28551581514854
1080,goodss,5682,0.527,53.1255112,-27.8587781,8.131,1,9.35171174170804,0.090506379596715,0.726030757982005,53.12568240952316,-27.8587639533174,0.4341023990756347,0.3710828839898887,0.0945292726286189,0.5370509130597987,0.4592195270946708,0.1167470789476916,0.0570063085912366,0.0232762531390968,0.0505950831782097,0.0886895162406189,0.0569272183501447,0.0476434468357112,0.163942616251017,0.1219664747427019,0.0629642122624726,0.2754664740271817,0.215459826097887,0.0900099718939419,0.3500172439241898,0.2835786526244832,0.09965788694956,0.5172761848593057,0.4290056022656256,0.1324058738905202,G,H,5682,W,53.125511,-27.858776,0,21.132,0.006,0.463,0.002,0.875,0.012,0.881,0.004,-67.4,0.3,462.67,0,1,77546,278.0,2.0,0.0075867516297817,1.2118848921821903,5682,53.125511,-27.858778,0.53,9.56,0.11,0.459,0.224,-18.994,-20.098,-20.929,0.463,0.002,2,53.125517,-27.858623,b,0.033,bgsub_v4,0.024897,0.006552,0.046314,0.004287,0.056299,0.008896,0.052813,0.007249,0.055558,0.009089,,,0.03844,0.006075,0.075667,0.025536,0.039259,0.007619,1.178,2.191,1,6.125,6.059,6.63,-0.885,-1.544,-0.806,0.078,0.0,0.15,-1.941,-2.0,-0.699,0.103,-1.0,0.699,-14.31,0.139,-14.557,0.136,-14.614,0.16,,,,,0,0,0,0.6777027618099494,,,,,,,,,49.106949762035775,50.38310015766772
1091,goodss,5761,1.61,53.1507072,-27.857354,6.205,2,2.9198137783084728,0.147810066655552,0.194918,53.15075454919164,-27.8573278354735,0.3702518126687746,0.1935360899351663,0.2650735841004124,0.5567596599130489,0.298685576085864,0.3871111257407772,-0.0057982134921861,-0.0089328311583462,0.0047019264992401,0.0210775974286186,0.0085163822701425,0.0188418227377141,0.0361726340583447,0.01635271130622,0.029729884128187,0.0766663779212578,0.0354437821854017,0.0618338936037841,0.1160660647840726,0.0645923338802855,0.0772105963556805,0.4720625442888035,0.2437484543303629,0.3424711349376609,G,H,5761,,53.150707,-27.857351,0,22.29,0.008,0.333,0.003,0.908,0.024,0.562,0.006,-39.7,0.5,248.93,0,1,77625,281.0,2.0,0.0108187435006706,0.5260925658881802,5761,53.150707,-27.857354,1.614,10.49,0.11,1.766,0.142,-20.501,-21.816,-23.271,0.333,0.003,2,53.150653,-27.857359,v,0.082,bgsub_v4,0.007485,0.006843,0.032208,0.003829,0.081392,0.008398,0.08658,0.007075,0.133504,0.009158,,,0.457518,0.006893,0.617359,0.02657,0.774788,0.007692,0.489,1.671,0,10.035,9.624,10.092,1.515,1.358,2.629,0.681,0.65,0.95,-0.53,-2.0,-0.301,-0.315,-1.0,0.477,-18.762,0.066,-19.577,0.031,-20.317,0.035,,,,,1,0,0,0.7418545001091184,,,,,,,,,69.76216411340357,16.197100056204015
1096,goodss,5792,2.067,53.0759618,-27.8571905,7.728,5,10.956495790169413,0.0593540383440479,0.675217,53.07616019202939,-27.85713950371444,0.0882775661255413,0.0636941051848471,0.0368751914110413,0.1162854261270841,0.0877956289762674,0.0427346957262251,,,,0.02334467660156,0.0109431774343993,0.0186022487507411,0.0280055578848561,0.0134085167190964,0.0218955617486395,0.0315694784506892,0.0166427472950415,0.0223900967334716,0.0404335552564729,0.0215915870456235,0.028262952316274,0.1052679925367999,0.0721601716676234,0.0496617313037646,G,H,5792,W,53.075962,-27.857187,0,22.361,0.012,0.557,0.006,0.42,0.019,0.795,0.007,39.3,0.5,167.16,0,2,77656,282.0,7.0,0.0126160696058586,1.1802329790997188,5792,53.075962,-27.857191,1.987,10.33,0.38,1.682,0.528,-21.407,-22.364,-23.168,0.557,0.006,2,53.076119,-27.857037,v,0.049,bgsub_v4,0.024969,0.006494,0.035848,0.005272,0.04923,0.00987,0.042336,0.005236,0.048378,0.009481,0.04344,0.008605,0.056696,0.006188,0.067406,0.026851,0.062758,0.00756,1.138,1.535,0,7.978,7.717,8.278,0.151,-0.519,0.689,0.175,0.0,0.3,-1.152,-2.0,-0.301,0.149,-1.0,1.079,-17.96,0.197,-18.302,0.295,-18.307,0.131,,,,,0,0,0,0.8446833283295682,,,,,,,,,40.640938459956104,58.679369556194885
1098,goodss,5792,2.067,53.0759618,-27.8571905,7.728,7,13.43744023242522,0.0674965956811623,0.675217,53.07614138373085,-27.857039497475863,0.0764291914538807,0.039431933121777,0.0554958874981555,0.095665838577321,0.0553880232556327,0.0604167229825325,,,,0.0220949993353329,0.0069603909678624,0.0227019125512056,0.0287827606289807,0.0103524892275629,0.0276454071021266,0.0360130796986832,0.011562768304521,0.0366754670912432,0.0388054232267325,0.0149361584879822,0.0358038971081253,0.0983141748656319,0.0534517220532824,0.0672936792185242,G,H,5792,W,53.075962,-27.857187,0,22.361,0.012,0.557,0.006,0.42,0.019,0.795,0.007,39.3,0.5,167.16,0,2,77656,282.0,7.0,0.0126160696058586,1.4474801451773671,5792,53.075962,-27.857191,1.987,10.33,0.38,1.682,0.528,-21.407,-22.364,-23.168,0.557,0.006,1,53.075944,-27.857377,v,0.031,bgsub_v4,0.015654,0.006872,0.021042,0.00511,0.019911,0.009813,0.026136,0.005238,0.016282,0.009332,0.047884,0.008614,0.04028,0.006181,0.032319,0.02704,0.032002,0.007714,1.412,1.268,1,7.563,7.376,7.756,0.53,0.278,0.694,0.297,0.2,0.35,-2.0,-2.0,-2.0,0.047,-0.699,0.699,-17.979,0.19,-17.692,0.582,-17.576,0.262,,,,,0,0,0,0.7096326242304565,,,,,,,,,40.640938459956104,58.679369556194885
1179,goodss,6513,1.573,53.205392,-27.8498427,6.516,3,9.467217120146763,0.1652885904781328,0.24361,53.2053231223254,-27.8497060904463,0.1402430182009668,0.0921856712894309,0.0720860203673039,0.1896610172835273,0.1229639071288564,0.1000456652320064,-0.0158054959060135,-0.016003916728899,0.0002976312343281,0.025584733223125,0.0105655223182576,0.022528816357301,0.0296602585346601,0.01258954544848,0.0256060696292701,0.0450117047448908,0.0262681121131361,0.028115388947632,0.0622123719258729,0.035826546339842,0.0395787383790463,0.1601051696842422,0.1120793930311126,0.0720386649796943,G,H,6513,W,53.205399,-27.849842,0,22.882,0.017,0.45,0.007,0.436,0.034,0.564,0.011,-14.3,0.8,113.4,0,1,78377,300.0,3.0,0.0224232610015598,1.2622956494589834,6513,53.205392,-27.849843,1.542,9.98,0.12,1.247,0.076,-20.104,-21.132,-22.189,0.45,0.007,1,53.205365,-27.849984,v,0.08,bgsub_v4,0.016312,0.006773,0.025956,0.004246,0.038496,0.009752,0.041177,0.007004,0.050558,0.009849,0.104195,0.015903,0.10497,0.00794,0.141043,0.019126,0.131284,0.009696,1.308,1.394,0,8.565,8.391,8.74,-0.025,-0.58,1.189,0.266,0.1,0.55,-0.499,-2.0,-0.097,-0.802,-1.0,0.699,-17.513,0.205,-18.184,0.133,-18.505,0.143,,,,,0,0,0,0.914093470413346,,,,,,,,,44.52037098994741,48.75314118826974
1192,goodss,6655,1.517,53.0627265,-27.8489162,8.147,4,11.695089247201151,0.1071622234835736,0.40067,53.06255422498598,-27.84881760570516,0.1256105308512259,0.0672499873099737,0.0875408153118783,0.1460535389100441,0.083819857458194,0.0933505221777751,,,,0.0302713744355765,0.0108333272098238,0.0291570708386291,0.0369560514536831,0.0126676143435588,0.0364326556651864,0.0533163743305976,0.0179769226568809,0.053009177510575,0.0591793606157104,0.0299734380036603,0.0438088839180751,0.1411632158404394,0.0759027659095352,0.0978906748963562,G,H,6655,W,53.062729,-27.848915,0,22.21,0.011,0.51,0.005,0.855,0.027,0.676,0.007,-52.9,0.5,213.03,0,1,78519,302.0,4.0,0.0090546381069746,1.375892878340404,6655,53.062726,-27.848916,1.522,10.27,0.16,1.633,0.153,-20.666,-21.737,-23.024,0.51,0.006,2,53.062555,-27.848812,v,0.074,bgsub_v4,0.032156,0.006714,0.046691,0.005045,0.067638,0.010083,0.0534,0.005763,0.054918,0.009551,0.075189,0.007135,0.090389,0.006124,0.102976,0.023641,0.095145,0.007441,1.39,1.669,0,8.07,7.872,8.241,0.003,-0.609,0.61,0.178,0.0,0.35,-0.924,-1.699,-0.097,-0.079,-1.0,0.903,-17.485,0.18,-17.861,0.093,-18.13,0.246,,,,,0,0,0,0.2822022239390738,,,,,,,,,54.24802236257394,49.44488482484603
1198,goodss,6714,1.329,53.1035347,-27.8479448,5.874,3,3.912601436384748,0.1739433311948103,0.524603,53.103609199885256,-27.847929346583985,0.3911136015401896,0.1238197299232556,0.4009408074254009,0.5456845383070466,0.1724788289993098,0.5598085639616049,,,,0.0732395816208918,0.0200582628145944,0.0797719782094461,0.1020303222658794,0.0271065779216026,0.1123856165164153,0.1529889774901674,0.0416124053523036,0.1670648582067957,0.2406339477138001,0.0727771852812146,0.2517851436488781,0.5255524493084232,0.154314631946312,0.5568567260431668,G,H,6714,W,53.103531,-27.847944,0,22.252,0.007,0.306,0.002,0.671,0.018,0.786,0.006,-66.9,0.5,257.21,0,1,78578,304.0,4.0,0.0121244352698219,0.7671767665781226,6714,53.103535,-27.847945,1.329,9.96,0.18,1.4,0.19,-20.367,-21.292,-22.249,0.306,0.002,3,53.103611,-27.84793,v,0.17,bgsub_v4,0.086145,0.007079,0.126418,0.005084,0.196139,0.00878,0.211685,0.005604,0.27111,0.010343,0.365101,0.007528,0.423389,0.006153,0.607688,0.025774,0.595578,0.007541,0.804,1.267,0,8.793,8.661,8.987,1.412,1.143,1.673,0.495,0.45,0.55,-1.588,-2.0,-1.097,-0.417,-1.0,1.0,-18.671,0.034,-19.103,0.025,-19.399,0.023,,,,,0,0,0,0.7364758583019324,,,,,,,,,90.56936544947068,62.06538851593339
