Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy,Fld,F,ID,W,RAJ2000,DEJ2000,Q,mag,e_mag,r,e_r,n,e_n,q_lc,e_q,PA,e_PA,S_N,COSMOS,GOODS,recno,GroupID,GroupSize,Separation
3602,goodss,24263,1.344,53.1271138,-27.6751323,10.297,4,21.761953324552465,0.0541137404779161,0.419594,53.12678781497283,-27.67491413945499,0.0813987707836197,0.07625095600778681,0.005147814775832883,0.11776545568358374,0.10885862485202484,0.008906830831558896,,,,0.013063613555547077,0.005937159665746905,0.0071264538898001715,0.013176483918874967,0.011896421200722911,0.0012800627181520545,0.02101782726468218,0.018526125718315484,0.002491701546366692,0.04036008266587273,0.039237446998697946,0.0011226356671747823,1.6003138350602132E-7,1.6485478937204165E-6,-1.4885165102143952E-6,G,H,24263,,53.127113,-27.675131,0,21.109,0.01,0.729,0.008,1.495,0.028,0.578,0.005,-61.0,0.4,310.24,0,1,96127,863,5,0.00532987091585824
3603,goodss,24263,1.344,53.1271138,-27.6751323,10.297,5,19.58373336470858,0.1064375987466923,0.419594,53.12693836960777,-27.674847468674987,0.1009191761390797,0.06650431753609397,0.03441485860298574,0.13381098980060824,0.09392549759215169,0.039885492208456545,,,,0.02688654058199963,0.009632702789737246,0.017253837792262385,0.031259235651401,0.012070355156103243,0.019188880495297756,0.04196246521803544,0.019126225292793064,0.022836239925242374,0.05899475443730897,0.03408081749651025,0.024913936940798725,2.6450210269211747E-5,2.67019584737758E-5,-2.517482045640528E-7,G,H,24263,,53.127113,-27.675131,0,21.109,0.01,0.729,0.008,1.495,0.028,0.578,0.005,-61.0,0.4,310.24,0,1,96127,863,5,0.00532987091585824
3604,goodss,24269,1.353,53.1243903,-27.6751489,5.297,1,2.3669838402490204,0.1573586871885412,0.355718,53.12437890398674,-27.675197520366343,0.18356805996948566,0.0884557302812809,0.09511232968820478,0.24723995182353226,0.10815304474490396,0.13908690707862828,,,,0.04654962236571194,0.021013706058099883,0.025535916307612053,0.049070594416019665,0.02468532697219061,0.024385267443829052,0.07152128811546365,0.03318216356624999,0.03833912454921367,0.11389413036353187,0.05675887534781523,0.057135255015716646,,,,G,H,24269,,53.124393,-27.675146,0,23.064,0.019,0.344,0.007,0.708,0.053,0.612,0.013,38.2,1.0,101.94,0,1,96133,864,2,0.013531112547686
3605,goodss,24269,1.353,53.1243903,-27.6751489,5.297,2,3.7653170517235335,0.1498003700660301,0.355718,53.12439772217216,-27.67509752063953,0.24517848154384198,0.08497916254545562,0.16019931899838635,0.33941617780676925,0.10638590965453668,0.23303026815223254,,,,0.041189873127438416,0.01540887534601277,0.025780997781425643,0.058230231027070756,0.02424328668120394,0.03398694434586681,0.08788760822621022,0.0296403547720044,0.05824725345420584,0.15124771272204013,0.052423793172284947,0.0988239195497552,,,,G,H,24269,,53.124393,-27.675146,0,23.064,0.019,0.344,0.007,0.708,0.053,0.612,0.013,38.2,1.0,101.94,0,1,96133,864,2,0.013531112547686
3606,goodss,24280,1.583,53.1015604,-27.6769226,6.437,1,2.697612370226677,0.4452289546479781,0.759386,53.10153145841541,-27.676895905305276,0.6872699090548408,0.26816803876934864,0.4191018702854922,0.7512704863110079,0.302195865016619,0.449074621294389,,,,0.16807793713627142,0.05157844313737587,0.11649949399889555,0.2052699061911006,0.07079244753014892,0.13447745866095168,0.2695814031122789,0.09030208072894151,0.1792793223833374,0.3582806645331773,0.12475566484341191,0.23352499968976537,,,,G,H,24280,,53.101559,-27.676922,1,22.141,0.03,0.446,0.021,3.83,0.239,0.712,0.015,44.0,1.5,145.34,0,2,96144,865,2,0.004958516826565427
3607,goodss,24280,1.583,53.1015604,-27.6769226,6.437,2,13.62248554779927,0.0048667550583056,0.759386,53.10177613757902,-27.67679594284951,0.053849171309285924,0.045675823402287374,0.008173347906998559,0.05004563253794212,0.051904752013435855,-0.0018591194754937384,,,,0.016426397222830565,0.009066340953143601,0.007360056269686964,0.02106008422603349,0.01475323671511238,0.00630684751092111,0.017808099978473782,0.01630718054816236,0.0015009194303114207,0.02868059298440028,0.02320734805309962,0.005473244931300659,,,,G,H,24280,,53.101559,-27.676922,1,22.141,0.03,0.446,0.021,3.83,0.239,0.712,0.015,44.0,1.5,145.34,0,2,96144,865,2,0.004958516826565427
3608,goodss,24297,1.375,53.0129156,-27.718102,10.641,1,20.75273506070947,0.0275575873023923,0.836043,53.01256517092634,-27.71827042432768,0.0504522584722301,0.032750142478577375,0.017702115993652727,0.07322458072952678,0.04443723436995639,0.028787346359570396,,,,0.014601172261432671,0.005663962382958302,0.00893720987847437,0.017714671499055326,0.007788442429311676,0.009926229069743648,0.021548874920626994,0.013463138979808534,0.008085735940818461,0.030963730020255528,0.0157515393562249,0.015212190664030631,0.06394037842979149,0.04241937757235473,0.021521000857436755,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3609,goodss,24297,1.375,53.0129156,-27.718102,10.641,2,13.87339224919414,0.0400675061684189,0.836043,53.01265940763575,-27.718170499230347,0.12551554289567485,0.08762331197181765,0.037892230923857205,0.1688516875231111,0.126522363294469,0.0423293242286421,,,,0.02161605329210978,0.00825530715806003,0.013360746134049748,0.027537916750085482,0.01385710709567849,0.013680809654406993,0.039430097805400674,0.022414350001001275,0.0170157478043994,0.0655163274174561,0.03903968971847406,0.02647663769898203,0.15563446638920436,0.10808135425946705,0.047553112129737306,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3610,goodss,24297,1.375,53.0129156,-27.718102,10.641,3,16.18675422992516,0.0282396573543652,0.836043,53.01264076621303,-27.717987151725215,0.08985076874777546,0.0834212374031618,0.006429531344613653,0.12877394802429248,0.11685544987029631,0.011918498153996178,,,,0.0177386680301002,0.010254482242937582,0.007484185787162619,0.017242559464679095,0.014181633731266699,0.0030609257334123963,0.02136459951232577,0.020386876820117222,9.77722692208549E-4,0.04544032529418297,0.04097248651232614,0.004467838781856835,0.10734395327092831,0.1016073746805254,0.005736578590402916,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3611,goodss,24297,1.375,53.0129156,-27.718102,10.641,4,19.092433383411347,0.0421036869565649,0.836043,53.01316802421426,-27.71788756825489,0.08897101632695961,0.055213364755153364,0.03375765157180624,0.12691777882936336,0.07669845164726227,0.05021932718210108,,,,0.027140208251928352,0.008614483732489494,0.018525724519438857,0.027922177064610077,0.012095724012057291,0.015826453052552786,0.0425073842201194,0.01988213073122078,0.02262525348889862,0.059948009609750635,0.029514130171275403,0.030433879438475232,0.12108384310083757,0.0732474326065972,0.047836410494240346,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3612,goodss,24297,1.375,53.0129156,-27.718102,10.641,5,16.75338809017448,0.0296061873034227,0.836043,53.01303626866201,-27.71785413120706,0.11704453460653584,0.06249531091555655,0.05454922369097928,0.15490399966851662,0.09019114136867708,0.06471285829983954,,,,0.020278665276571375,0.008244530165746548,0.012034135110824823,0.025178182981497634,0.012086675013995797,0.013091507967501838,0.03444395849837498,0.018246566425698666,0.01619739207267631,0.060684264571894984,0.030960657871794833,0.02972360670010015,0.13825911135575755,0.07771667717921822,0.060542434176539324,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3613,goodss,24297,1.375,53.0129156,-27.718102,10.641,6,16.456944202980093,0.0494593780673046,0.836043,53.01288566933706,-27.71783734577232,0.1403950795290132,0.08885582324419666,0.051539256284816544,0.1743921655842462,0.11587351449062577,0.05851865109362042,,,,0.02820993904863969,0.010067666882232701,0.01814227216640699,0.03785914364421312,0.015026899328943875,0.022832244315269243,0.053207083240147474,0.02753180438784783,0.02567527885229965,0.07578881139851026,0.04182329830139425,0.03396551309711602,0.17749797356285554,0.11405579430480005,0.0634421792580555,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3614,goodss,24297,1.375,53.0129156,-27.718102,10.641,7,12.48202757968432,0.0314263589654977,0.836043,53.012998160409005,-27.71830409974048,0.15796283307565817,0.10842705200905503,0.04953578106660314,0.21430456243646176,0.15308489646311138,0.06121966597335038,,,,0.020490960192818562,0.01002873141909781,0.010462228773720751,0.02860446005328821,0.014259822571203057,0.014344637482085153,0.04606671041492601,0.027541455386949864,0.018525255027976147,0.07835664643284833,0.04612507782622453,0.032231568606623816,0.21095936026011727,0.14164560215723768,0.06931375810287958,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3615,goodss,24297,1.375,53.0129156,-27.718102,10.641,8,10.870189165787318,0.030327355826499,0.836043,53.0128663875625,-27.71828732913085,0.1723813613348679,0.15421839327083067,0.018162968064037235,0.2417926146292982,0.2200751734204589,0.02171744120883929,,,,0.018780967651734922,0.008539710387603951,0.01024125726413097,0.02981580629656771,0.018682939746284245,0.01113286655028347,0.048829141287884396,0.03667688445407139,0.012152256833813014,0.08502767298391167,0.06054317897019321,0.02448449401371847,0.22850363598916018,0.20419874125174228,0.024304894737417874,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3616,goodss,24297,1.375,53.0129156,-27.718102,10.641,9,2.430228898684238,0.0471655472896845,0.836043,53.0128665728343,-27.718103996519677,1.4923579005659446,0.5746316771905798,0.9177262233753649,2.215846161008075,0.8666177802206352,1.3492283807874395,,,,0.023717376470690898,0.012869313056577389,0.010848063414113509,0.055249808854814855,0.027437648653488036,0.027812160201326822,0.17606032755951403,0.08155778965370997,0.09450253790580405,0.41614997332727005,0.1715235979484783,0.24462637537879173,1.808787519201419,0.7498837779901808,1.058903741211238,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3617,goodss,24297,1.375,53.0129156,-27.718102,10.641,10,6.377774886274994,0.0339168660095483,0.836043,53.01284782999922,-27.71802064864683,0.2883248654391695,0.19332178782100143,0.09500307761816812,0.4153599035051084,0.29238492676686734,0.12297497673824107,,,,0.018077492803637667,0.010132894734636726,0.007944598069000943,0.024003586257908216,0.016124328147877356,0.007879258110030861,0.05923069805330797,0.03825538770832045,0.020975310344987515,0.1029749572448637,0.07123190151067732,0.03174305573418638,0.33295544107400604,0.25438648951522086,0.07856895155878517,G,H,24297,,53.012913,-27.718102,0,20.844,0.008,0.367,0.004,6.615,0.141,0.73,0.007,-15.2,0.8,489.11,0,1,96161,866,10,0.008285909320145134
3618,goodss,24313,1.045,53.109816,-27.6757338,7.566,1,9.31689057572321,0.0293680344384014,0.958282,53.10990647674047,-27.67586360106436,0.1609756162178602,0.1492832505169106,0.011692365700949593,0.1591923030607433,0.16792237505040217,-0.008730071989658849,,,,0.03533767937909384,0.025247455817591472,0.010090223561502375,0.0483945706861509,0.034949736981535834,0.01344483370461506,0.07890022388205778,0.07004878231677042,0.00885144156528735,0.10924524667430915,0.10438842108007815,0.0048568255942310025,,,,G,H,24313,,53.109814,-27.675734,0,21.726,0.015,0.368,0.008,2.263,0.088,0.574,0.01,76.2,1.0,196.42,0,1,96177,867,5,0.006416773096809871
3619,goodss,24313,1.045,53.109816,-27.6757338,7.566,2,1.5344217151748092,0.284760775131208,0.958282,53.10979357572639,-27.675713591343936,1.2492380527841087,0.4855354094915131,0.7637026432925959,1.3996621121845647,0.5424324024335732,0.8572297097509914,,,,0.15209190297960187,0.0662113884853739,0.08588051449422796,0.25975602444469414,0.10616792013271241,0.1535881043119817,0.5442579686418345,0.21433435914113957,0.32992360950069494,0.9044783057606272,0.3489606650684013,0.5555176406922259,,,,G,H,24313,,53.109814,-27.675734,0,21.726,0.015,0.368,0.008,2.263,0.088,0.574,0.01,76.2,1.0,196.42,0,1,96177,867,5,0.006416773096809871
3620,goodss,24313,1.045,53.109816,-27.6757338,7.566,3,15.187312138755823,0.0168499756473093,0.958282,53.11007588225253,-27.675630284394792,0.09873826071803658,0.08732241274107656,0.011415847976960016,0.10356177785508168,0.09269779171855438,0.0108639861365273,,,,0.016517280847832393,0.009218191877552656,0.0072990889702797355,0.019843198270650578,0.0162615376160449,0.0035816606546056774,0.04159901774898589,0.038354358413695146,0.0032446593352907396,0.07512256819822025,0.06575090020810367,0.009371667990116574,,,,G,H,24313,,53.109814,-27.675734,0,21.726,0.015,0.368,0.008,2.263,0.088,0.574,0.01,76.2,1.0,196.42,0,1,96177,867,5,0.006416773096809871
3621,goodss,24313,1.045,53.109816,-27.6757338,7.566,4,13.530500729832582,8.46195785949E-4,0.958282,53.10958656814703,-27.675630239010367,0.1080244205045117,0.08908311349338816,0.01894130701112355,0.11010828273053082,0.1029431343987924,0.00716514833173842,,,,0.014579433120476954,0.008306337228768569,0.006273095891708385,0.02474094930749725,0.02053763398777955,0.004203315319717704,0.04790611912187388,0.03937314628109693,0.008532972840776948,0.07473183624888724,0.06850443191367563,0.006227404335211617,,,,G,H,24313,,53.109814,-27.675734,0,21.726,0.015,0.368,0.008,2.263,0.088,0.574,0.01,76.2,1.0,196.42,0,1,96177,867,5,0.006416773096809871
3622,goodss,24313,1.045,53.109816,-27.6757338,7.566,5,14.618975682310989,-0.0133701169052349,0.958282,53.10988770028658,-27.67549693446741,0.050461556622468005,0.05890221524614359,-0.008440658623675587,0.040353758449330285,0.06374202890259054,-0.02338827045326024,,,,0.00794778509721434,0.006021872310119788,0.0019259127870945507,0.01298166652844421,0.012440079197642914,5.415873308012961E-4,0.020823591412144796,0.022936653280318523,-0.002113061868173728,0.03517289677652819,0.04227463961382923,-0.0071017428373010396,,,,G,H,24313,,53.109814,-27.675734,0,21.726,0.015,0.368,0.008,2.263,0.088,0.574,0.01,76.2,1.0,196.42,0,1,96177,867,5,0.006416773096809871
3623,goodss,24316,1.052,53.1150359,-27.673844,11.376,1,30.607633034914677,0.0652322917079828,1.32534,53.11478092335152,-27.674297306350937,0.718107468761413,0.3606457512479699,0.3574617175134431,0.8246340747964742,0.40171201076733437,0.4229220640291399,,,,0.08622788447009953,0.0372976561229551,0.04893022834714443,0.15309462021752965,0.0628961202844653,0.09019849993306435,0.3045425750902421,0.13505894484382597,0.16948363024641608,0.5099893958064748,0.22964396259011896,0.2803454332163558,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3624,goodss,24316,1.052,53.1150359,-27.673844,11.376,2,11.526803546517137,0.0333761431432129,1.32534,53.11485622692614,-27.673947312399694,0.20903212028419121,0.1275353183934819,0.08149680189070933,0.23888602639024833,0.14811909157555142,0.0907669348146969,,,,0.04001740732885351,0.018886197609877458,0.021131209718976054,0.0558873963345084,0.028288671840895323,0.027598724493613076,0.09999730017892558,0.05600895715586924,0.043988343023056334,0.16270127002412924,0.09222547722004724,0.070475792804082,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3625,goodss,24316,1.052,53.1150359,-27.673844,11.376,3,21.54500406126673,0.0054420572727847,1.32534,53.11464921261704,-27.67394730051346,0.07992111889697459,0.05587151066355155,0.024049608233423045,0.0870890480920664,0.056396596799758066,0.03069245129230834,,,,0.014170932974062708,0.00898349208967071,0.005187440884391999,0.019212670716981285,0.013328292057493408,0.005884378659487878,0.037616955343561305,0.02428452952512223,0.013332425818439075,0.053709033915112954,0.03753094922415909,0.016178084690953855,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3626,goodss,24316,1.052,53.1150359,-27.673844,11.376,4,14.631035506757549,0.015131444086496,1.32534,53.114762135633,-27.673863974122654,0.1651961431370237,0.10771150046547959,0.05748464267154408,0.19477658734977393,0.1262142659054762,0.06856232144429775,,,,0.026607556772342274,0.01385039263128088,0.012757164141061393,0.04256074239450616,0.02496946794307953,0.017591274451426633,0.07206586145395168,0.044739949405907885,0.027325912048043795,0.12742932992295092,0.07923447069493153,0.04819485922801938,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3627,goodss,24316,1.052,53.1150359,-27.673844,11.376,5,11.981118478673014,0.0236927826651936,1.32534,53.1152514475528,-27.67378066841293,0.17275403506973017,0.15485378937117117,0.01790024569855899,0.20851986667475983,0.1781524217991323,0.030367444875627522,,,,0.028367225382154047,0.014598882048555277,0.013768343333598769,0.039138330611104916,0.024238887080776976,0.014899443530327941,0.07033027786145861,0.04988176181332407,0.02044851604813454,0.12305742622026804,0.0882440858014722,0.03481334041879583,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3628,goodss,24316,1.052,53.1150359,-27.673844,11.376,6,9.64298708907152,0.0214772816068009,1.32534,53.115119717222015,-27.673697328347085,0.19081309608340094,0.15516619478499283,0.03564690129840811,0.24588978316595153,0.19187037925767247,0.05401940390827905,,,,0.02962820254705539,0.01584440000424199,0.013783802542813401,0.0428170588845686,0.025583517867508836,0.01723354101705976,0.08224928686272079,0.05251458166143329,0.02973470520128751,0.13611871345289017,0.09283251745185866,0.04328619600103152,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3629,goodss,24316,1.052,53.1150359,-27.673844,11.376,7,24.12938457565796,0.0085917796374451,1.32534,53.11461159235809,-27.673697299584017,0.10059616761738942,0.08692392830460115,0.013672239312788274,0.1087437542658381,0.08035501527433539,0.028388738991502706,,,,0.015795502688514745,0.010597864279626546,0.0051976384088882,0.024824135080222767,0.015632444652770663,0.009191690427452102,0.04380572025065182,0.029328992616787782,0.014476727633864036,0.08081000439565843,0.05964001958425249,0.02116998481140593,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3630,goodss,24316,1.052,53.1150359,-27.673844,11.376,8,12.818237008262878,0.0321919265722944,1.32534,53.11498798590373,-27.67363065473935,0.18849177428185204,0.1361195886405854,0.05237218564126661,0.2239754429160434,0.15857864429303986,0.06539679862300357,,,,0.03265294638868962,0.01623868347104796,0.01641426291764166,0.04456621163687778,0.026309318250852073,0.018256893386025708,0.07261630963008245,0.04525414931795295,0.0273621603121295,0.12810228266979254,0.08353651882327431,0.04456576384651822,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3631,goodss,24316,1.052,53.1150359,-27.673844,11.376,9,15.487646690185048,0.0454420258948778,1.32534,53.115251431466056,-27.674014000567603,0.24953356789578107,0.1126688340659743,0.13686473382980677,0.26259079209348196,0.13477821706999224,0.12781257502348972,,,,0.04679834244437044,0.016532867760309194,0.030265474684061246,0.06889839933812164,0.025608737898601755,0.043289661439519886,0.11408269263121579,0.046735375008847224,0.06734731762236856,0.16775546688691462,0.07595901022519268,0.09179645666172194,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3632,goodss,24316,1.052,53.1150359,-27.673844,11.376,10,10.43202760732543,0.1277786836770819,1.32534,53.11511969617577,-27.67399732683036,0.3550383005039335,0.18591254430094523,0.16912575620298823,0.37444057379551243,0.21950089011697474,0.1549396836785377,,,,0.10142725135199814,0.030615076909182477,0.07081217444281565,0.12665992596404863,0.045149751730990687,0.08151017423305795,0.1811233507321344,0.07903730411935106,0.10208604661278332,0.2647575358417457,0.12240237404173919,0.14235516180000654,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868,10,0.012944573527998037
3633,goodss,24334,2.713,53.1537951,-27.6759904,4.383,1,0.0601040764008571,0.4635683387575982,0.238771,53.15379431446465,-27.67597740018098,0.10834163586743015,0.03790097419209453,0.07044066167533561,0.21141313032263334,0.07932224686706311,0.13209088345557024,,,,0.024170299048571806,0.010270617045445714,0.013899682003126088,0.05938947366195204,0.02347735352233393,0.03591212013961811,0.06858038074833525,0.028436508392155405,0.04014387235617985,0.078289589356673,0.02962608350739992,0.04866350584927308,0.16785237666514602,0.05795444767609797,0.10989792898904804,G,H,24334,,53.153793,-27.675989,0,24.097,0.054,0.296,0.02,1.43,0.238,0.323,0.037,-7.2,2.8,50.76,0,1,96198,,,0.008380051690306558
3634,goodss,24351,1.453,53.1636264,-27.6655092,8.746,1,9.811037152105788,0.0334519067607247,1.11795,53.16376491422497,-27.66560821101673,0.09860462924366663,0.07498553488281773,0.023619094360848893,0.11039888063973889,0.09079287845518758,0.019606002184551326,,,,0.040943018484735416,0.024910988762606282,0.01603202972212913,0.04653810857729865,0.026607199926298356,0.0199309086510003,0.04813690182679612,0.034430718104967804,0.013706183721828313,0.07421181933579833,0.049921714773632886,0.024290104562165446,2.149453183319413E-20,1.100904779781753E-20,1.0485484035376597E-20,G,H,24351,,53.163624,-27.665508,0,22.155,0.018,0.655,0.012,1.016,0.042,0.564,0.01,20.8,0.7,151.21,0,1,96215,869,7,0.008787424484320638
3635,goodss,24351,1.453,53.1636264,-27.6655092,8.746,2,10.855710478821733,0.0537360799966901,1.11795,53.16344500768383,-27.66560830481964,0.11513705756028877,0.07217299113863046,0.04296406642165832,0.15261989216020283,0.08725429865451098,0.06536559350569188,,,,0.04756511162751567,0.022510188632287962,0.025054922995227717,0.04732171610742336,0.023660703885290537,0.02366101222213282,0.05788058399122937,0.03217498143865997,0.025705602552569408,0.09238989298961493,0.04909942693604523,0.04329046605356971,1.8596721788389567E-20,-3.422025539038273E-20,5.28169771787723E-20,G,H,24351,,53.163624,-27.665508,0,22.155,0.018,0.655,0.012,1.016,0.042,0.564,0.01,20.8,0.7,151.21,0,1,96215,869,7,0.008787424484320638
3636,goodss,24351,1.453,53.1636264,-27.6655092,8.746,3,3.019345955666555,0.0613328316611908,1.11795,53.1635766838696,-27.66547493374865,0.3490880710939129,0.1958988386337859,0.15318923246012697,0.4590850282407116,0.24952735338823814,0.20955767485247348,,,,0.0644569377624119,0.04640860073229724,0.018048337030114665,0.0789577256030523,0.05240026149024543,0.02655746411280687,0.10942716543325842,0.0718762667818685,0.03755089865138992,0.18391692646364327,0.10936318401422794,0.07455374244941533,1.2710043673040713E-20,1.1572112333519367E-20,1.1379313395213461E-21,G,H,24351,,53.163624,-27.665508,0,22.155,0.018,0.655,0.012,1.016,0.042,0.564,0.01,20.8,0.7,151.21,0,1,96215,869,7,0.008787424484320638
3637,goodss,24351,1.453,53.1636264,-27.6655092,8.746,4,13.266742252715998,0.085371892256509,1.11795,53.163651886976645,-27.665291579439117,0.13677896305772466,0.0809196075330508,0.055859355524673845,0.16475284307896274,0.08788464426954595,0.0768681988094168,,,,0.06516125796601084,0.022616345894713192,0.042544912071297646,0.06960088071117188,0.025826523524413968,0.0437743571867579,0.07507713322463876,0.03055089095940972,0.04452624226522905,0.10274306990455924,0.049220125072882245,0.053522944831676994,-1.6105044543114266E-20,5.685907047371398E-21,-2.1790951590485664E-20,G,H,24351,,53.163624,-27.665508,0,22.155,0.018,0.655,0.012,1.016,0.042,0.564,0.01,20.8,0.7,151.21,0,1,96215,869,7,0.008787424484320638
3638,goodss,24351,1.453,53.1636264,-27.6655092,8.746,5,16.684916841267142,0.0184390791499532,1.11795,53.1637836065293,-27.665274874141677,0.0872623341559093,0.05081103651604505,0.03645129763986424,0.0995223899126125,0.047201998943585344,0.05232039096902717,,,,0.02525599281427901,0.010852331698314243,0.014403661115964769,0.033592612641384995,0.016040124471350746,0.017552488170034245,0.03476029103750891,0.017761519688991114,0.016998771348517804,0.055669425110143354,0.025601649594793992,0.030067775515349362,8.84086911842312E-21,-5.395809208834073E-22,9.380450039306527E-21,G,H,24351,,53.163624,-27.665508,0,22.155,0.018,0.655,0.012,1.016,0.042,0.564,0.01,20.8,0.7,151.21,0,1,96215,869,7,0.008787424484320638
3639,goodss,24351,1.453,53.1636264,-27.6655092,8.746,6,13.89195630571879,0.030977760993631,1.11795,53.16363323810913,-27.665741582267053,0.08879079639871743,0.05772267747466926,0.03106811892404817,0.10323501155850309,0.06463608342787815,0.038598928130624946,,,,0.03838902565038578,0.021439711863707318,0.016949313786678463,0.03831568849095154,0.020087460378547757,0.01822822811240378,0.047543505214615145,0.028689427997524167,0.01885407721709098,0.05800156164847736,0.03392884639809298,0.02407271525038438,-2.463353307990187E-21,3.8423158502644216E-21,-6.305669158254609E-21,G,H,24351,,53.163624,-27.665508,0,22.155,0.018,0.655,0.012,1.016,0.042,0.564,0.01,20.8,0.7,151.21,0,1,96215,869,7,0.008787424484320638
3640,goodss,24351,1.453,53.1636264,-27.6655092,8.746,7,13.851947516504676,0.0511125083111649,1.11795,53.163520323533625,-27.665724948784103,0.10442183639435752,0.04229751657481163,0.06212431981954588,0.12348567749946811,0.05410603146247376,0.06937964603699436,,,,0.04401153529938747,0.01660343384974443,0.027408101449643042,0.04717008096029132,0.015912051322149706,0.03125802963814162,0.056607412267425314,0.020445266158867204,0.036162146108558106,0.07413439204584375,0.02985569743194374,0.04427869461390001,-1.6359723461535654E-20,8.943517822151424E-22,-1.72540752437508E-20,G,H,24351,,53.163624,-27.665508,0,22.155,0.018,0.655,0.012,1.016,0.042,0.564,0.01,20.8,0.7,151.21,0,1,96215,869,7,0.008787424484320638
3641,goodss,24352,2.499,53.1053942,-27.6773943,3.505,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,G,H,24352,,53.105396,-27.677393,0,24.538,0.12,0.302,0.044,1.309,0.504,0.872,0.079,69.0,5.9,23.11,0,1,96216,,,0.007404946092005623
